430.6373116	305.3778861	0
430.717624	304.7557722	0
430.7979365	304.1336582	0
430.8782489	303.5115443	0
430.9585613	302.8894304	0
431.0388737	302.2673165	0
431.1191861	301.6452026	0
431.1994985	301.0230886	0
431.2798109	300.4015753	0
431.4962498	299.780062	0
431.7126887	299.1585486	0
431.9291276	298.5370353	0
432.1455665	297.9155219	0
432.3620053	297.2940086	0
432.5784442	296.6724952	0
432.7948831	296.0509819	0
433.011322	295.4306697	0
433.3271398	294.8103575	0
433.6429577	294.1900453	0
433.9587755	293.5697331	0
434.2745933	292.9494209	0
434.5904112	292.3291087	0
434.906229	291.7087965	0
435.2220468	291.0884843	0
435.5378647	290.4699738	0
435.9163139	289.8514633	0
436.2947632	289.2329528	0
436.6732125	288.6144423	0
437.0516617	287.9959318	0
437.430111	287.3774213	0
437.8085602	286.7589108	0
438.1870095	286.1404004	0
438.5654588	285.5242922	0
438.9697919	284.908184	0
439.3741251	284.2920758	0
439.7784583	283.6759676	0
440.1827914	283.0598594	0
440.5871246	282.4437512	0
440.9914578	281.827643	0
441.3957909	281.2115348	0
441.8001241	280.5984294	0
442.1935936	279.9853241	0
442.5870632	279.3722188	0
442.9805327	278.7591134	0
443.3740023	278.1460081	0
443.7674718	277.5329027	0
444.1609414	276.9197974	0
444.5544109	276.3066921	0
444.9478805	275.6971902	0
445.2937389	275.0876883	0
445.6395973	274.4781863	0
445.9854557	273.8686844	0
446.3313141	273.2591825	0
446.6771725	272.6496806	0
447.0230309	272.0401787	0
447.3688893	271.4306768	0
447.7147477	270.8253789	0
447.9762475	270.220081	0
448.2377472	269.6147831	0
448.499247	269.0094852	0
448.7607467	268.4041873	0
449.0222465	267.7988894	0
449.2837462	267.1935915	0
449.545246	266.5882936	0
449.8067457	265.9878003	0
449.9471393	265.3873069	0
450.0875328	264.7868136	0
450.2279264	264.1863203	0
450.3683199	263.585827	0
450.5087135	262.9853336	0
450.649107	262.3848403	0
450.7895006	261.784347	0
450.9298942	261.1900913	0
450.9174833	260.5958357	0
450.9050725	260.00158	0
450.8926617	259.4073244	0
450.8802509	258.8130687	0
450.8678401	258.218813	0
450.8554293	257.6245574	0
450.8430185	257.0303017	0
450.8306077	256.449207	0
450.6669932	255.8681124	0
450.5033787	255.2870177	0
450.3397642	254.705923	0
450.1761497	254.1248283	0
450.0125352	253.5437336	0
449.8489207	252.9626389	0
449.6853062	252.3815442	0
449.5216917	251.8227572	0
449.2219595	251.2639702	0
448.9222273	250.7051832	0
448.6224951	250.1463962	0
448.3227629	249.5876092	0
448.0230306	249.0288222	0
447.7232984	248.4700352	0
447.4235662	247.9112482	0
447.123834	247.3839219	0
446.7031083	246.8565956	0
446.2823825	246.3292693	0
445.8616568	245.801943	0
445.4409311	245.2746167	0
445.0202053	244.7472904	0
444.5994796	244.2199641	0
444.1787539	243.6926378	0
443.7580281	243.2059253	0
443.2314331	242.7192127	0
442.704838	242.2325001	0
442.1782429	241.7457875	0
441.6516479	241.2590749	0
441.1250528	240.7723624	0
440.5984577	240.2856498	0
440.0718627	239.7989372	0
439.5452676	239.3619914	0
438.9279274	238.9250455	0
438.3105872	238.4880997	0
437.693247	238.0511538	0
437.0759068	237.614208	0
436.4585666	237.1772621	0
435.8412264	236.7403163	0
435.2238861	236.3033705	0
434.6065459	235.9253444	0
433.9135848	235.5473183	0
433.2206236	235.1692922	0
432.5276625	234.7912661	0
431.8347013	234.41324	0
431.1417401	234.0352139	0
430.448779	233.6571878	0
429.7558178	233.2791617	0
429.0628567	232.9692084	0
428.3093988	232.6592551	0
427.5559408	232.3493018	0
426.8024829	232.0393485	0
426.049025	231.7293951	0
425.2955671	231.4194418	0
424.5421092	231.1094885	0
423.7886512	230.7995352	0
423.0351933	230.5668076	0
422.2363628	230.3340801	0
421.4375323	230.1013526	0
420.6387018	229.868625	0
419.8398713	229.6358975	0
419.0410409	229.40317	0
418.2422104	229.1704424	0
417.4433799	228.9377149	0
416.6445494	228.7913661	0
415.8154705	228.6450174	0
414.9863916	228.4986687	0
414.1573128	228.3523199	0
413.3282339	228.2059712	0
412.499155	228.0596225	0
411.6700762	227.9132737	0
410.8409973	227.766925	0
410.0119184	227.7161081	0
409.1677154	227.6652912	0
408.3235123	227.6144743	0
407.4793092	227.5636574	0
406.6351062	227.5128404	0
405.7909031	227.4620235	0
404.9467	227.4112066	0
404.102497	227.3603897	0
403.2582939	227.4112066	0
402.4140909	227.4620235	0
401.5698878	227.5128404	0
400.7256847	227.5636574	0
399.8814817	227.6144743	0
399.0372786	227.6652912	0
398.1930756	227.7161081	0
397.3488725	227.766925	0
396.5046694	227.9132737	0
395.6755906	228.0596225	0
394.8465117	228.2059712	0
394.0174328	228.3523199	0
393.188354	228.4986687	0
392.3592751	228.6450174	0
391.5301962	228.7913661	0
390.7011173	228.9377149	0
389.8720385	229.1704424	0
389.073208	229.40317	0
388.2743775	229.6358975	0
387.475547	229.868625	0
386.6767165	230.1013526	0
385.877886	230.3340801	0
385.0790555	230.5668076	0
384.280225	230.7995352	0
383.4813945	231.1094885	0
382.7279366	231.4194418	0
381.9744787	231.7293951	0
381.2210208	232.0393485	0
380.4675629	232.3493018	0
379.7141049	232.6592551	0
378.960647	232.9692084	0
378.2071891	233.2791617	0
377.4537312	233.6571878	0
376.76077	234.0352139	0
376.0678089	234.41324	0
375.3748477	234.7912661	0
374.6818865	235.1692922	0
373.9889254	235.5473183	0
373.2959642	235.9253444	0
372.6030031	236.3033705	0
371.9100419	236.7403163	0
371.2927017	237.1772621	0
370.6753615	237.614208	0
370.0580213	238.0511538	0
369.4406811	238.4880997	0
368.8233409	238.9250455	0
368.2060007	239.3619914	0
367.5886605	239.7989372	0
366.9713203	240.2856498	0
366.4447252	240.7723624	0
365.9181301	241.2590749	0
365.3915351	241.7457875	0
364.86494	242.2325001	0
364.3383449	242.7192127	0
363.8117499	243.2059253	0
363.2851548	243.6926378	0
362.7585597	244.2199641	0
362.337834	244.7472904	0
361.9171083	245.2746167	0
361.4963825	245.801943	0
361.0756568	246.3292693	0
360.654931	246.8565956	0
360.2342053	247.3839219	0
359.8134796	247.9112482	0
359.3927538	248.4700352	0
359.0930216	249.0288222	0
358.7932894	249.5876092	0
358.4935572	250.1463962	0
358.193825	250.7051832	0
357.8940928	251.2639702	0
357.5943606	251.8227572	0
357.2946284	252.3815442	0
356.9948961	252.9626389	0
356.8312816	253.5437336	0
356.6676671	254.1248283	0
356.5040526	254.705923	0
356.3404381	255.2870177	0
356.1768236	255.8681124	0
356.0132091	256.449207	0
355.8495946	257.0303017	0
355.6859801	257.6245574	0
355.6735693	258.218813	0
355.6611585	258.8130687	0
355.6487477	259.4073244	0
355.6363369	260.00158	0
355.6239261	260.5958357	0
355.6115153	261.1900913	0
355.5991045	261.784347	0
355.5866937	262.3848403	0
355.7270873	262.9853336	0
355.8674808	263.585827	0
356.0078744	264.1863203	0
356.1482679	264.7868136	0
356.2886615	265.3873069	0
356.429055	265.9878003	0
356.5694486	266.5882936	0
356.7098422	267.1935915	0
356.9713419	267.7988894	0
357.2328416	268.4041873	0
357.4943414	269.0094852	0
357.7558411	269.6147831	0
358.0173409	270.220081	0
358.2788406	270.8253789	0
358.5403404	271.4306768	0
358.8018401	272.0401787	0
359.1476985	272.6496806	0
359.4935569	273.2591825	0
359.8394153	273.8686844	0
360.1852737	274.4781863	0
360.5311321	275.0876883	0
360.8769906	275.6971902	0
361.222849	276.3066921	0
361.5687074	276.9197974	0
361.9621769	277.5329027	0
362.3556465	278.1460081	0
362.749116	278.7591134	0
363.1425856	279.3722188	0
363.5360551	279.9853241	0
363.9295247	280.5984294	0
364.3229942	281.2115348	0
364.7164638	281.827643	0
365.1207969	282.4437512	0
365.5251301	283.0598594	0
365.9294633	283.6759676	0
366.3337964	284.2920758	0
366.7381296	284.908184	0
367.1424628	285.5242922	0
367.5467959	286.1404004	0
367.9511291	286.7589108	0
368.3295784	287.3774213	0
368.7080276	287.9959318	0
369.0864769	288.6144423	0
369.4649261	289.2329528	0
369.8433754	289.8514633	0
370.2218247	290.4699738	0
370.6002739	291.0884843	0
370.9787232	291.7087965	0
371.294541	292.3291087	0
371.6103589	292.9494209	0
371.9261767	293.5697331	0
372.2419945	294.1900453	0
372.5578124	294.8103575	0
372.8736302	295.4306697	0
373.189448	296.0509819	0
373.5052659	296.6724952	0
373.7217047	297.2940086	0
373.9381436	297.9155219	0
374.1545825	298.5370353	0
374.3710214	299.1585486	0
374.5874603	299.780062	0
374.8038992	300.4015753	0
375.0203381	301.0230886	0
375.2367769	301.6452026	0
375.3170893	302.2673165	0
375.3974018	302.8894304	0
375.4777142	303.5115443	0
375.5580266	304.1336582	0
375.638339	304.7557722	0
375.7186514	305.3778861	0
375.7989638	375.8792762	0
306.6221139	375.7989638	0
307.2442278	375.7186514	0
307.8663418	375.638339	0
308.4884557	375.5580266	0
309.1105696	375.4777142	0
309.7326835	375.3974018	0
310.3547974	375.3170893	0
310.9769114	375.2367769	0
311.5984247	375.0203381	0
312.219938	374.8038992	0
312.8414514	374.5874603	0
313.4629647	374.3710214	0
314.0844781	374.1545825	0
314.7059914	373.9381436	0
315.3275048	373.7217047	0
315.9490181	373.5052659	0
316.5693303	373.189448	0
317.1896425	372.8736302	0
317.8099547	372.5578124	0
318.4302669	372.2419945	0
319.0505791	371.9261767	0
319.6708913	371.6103589	0
320.2912035	371.294541	0
320.9115157	370.9787232	0
321.5300262	370.6002739	0
322.1485367	370.2218247	0
322.7670472	369.8433754	0
323.3855577	369.4649261	0
324.0040682	369.0864769	0
324.6225787	368.7080276	0
325.2410892	368.3295784	0
325.8595996	367.9511291	0
326.4757078	367.5467959	0
327.091816	367.1424628	0
327.7079242	366.7381296	0
328.3240324	366.3337964	0
328.9401406	365.9294633	0
329.5562488	365.5251301	0
330.172357	365.1207969	0
330.7884652	364.7164638	0
331.4015706	364.3229942	0
332.0146759	363.9295247	0
332.6277812	363.5360551	0
333.2408866	363.1425856	0
333.8539919	362.749116	0
334.4670973	362.3556465	0
335.0802026	361.9621769	0
335.6933079	361.5687074	0
336.3028098	361.222849	0
336.9123117	360.8769906	0
337.5218137	360.5311321	0
338.1313156	360.1852737	0
338.7408175	359.8394153	0
339.3503194	359.4935569	0
339.9598213	359.1476985	0
340.5693232	358.8018401	0
341.1746211	358.5403404	0
341.779919	358.2788406	0
342.3852169	358.0173409	0
342.9905148	357.7558411	0
343.5958127	357.4943414	0
344.2011106	357.2328416	0
344.8064085	356.9713419	0
345.4117064	356.7098422	0
346.0121997	356.5694486	0
346.6126931	356.429055	0
347.2131864	356.2886615	0
347.8136797	356.1482679	0
348.414173	356.0078744	0
349.0146664	355.8674808	0
349.6151597	355.7270873	0
350.215653	355.5866937	0
350.8099087	355.5991045	0
351.4041643	355.6115153	0
351.99842	355.6239261	0
352.5926756	355.6363369	0
353.1869313	355.6487477	0
353.781187	355.6611585	0
354.3754426	355.6735693	0
354.9696983	355.6859801	0
355.550793	355.8495946	0
356.1318876	356.0132091	0
356.7129823	356.1768236	0
